"codfazenda";"codplantio";"areaplantio";"matgen";"espacamento";"parcela";"areaparc";"x";"y";"srid";"idade";"fila";"cova";"fuste";"cat";"dap";"ht"
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;2;1;"Normal";17,76;26,4
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;3;1;"Normal";17,89;26,5
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;4;1;"Normal";13,08;24,7
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;5;1;"Normal";14,99;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;6;1;"Normal";17,09;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;7;1;"Normal";17,7;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;8;1;"Normal";15,31;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;1;1;"Normal";16,14;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;2;1;"Normal";17;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;3;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;4;1;"Normal";16,36;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;5;1;"Normal";16,14;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;6;1;"Normal";17,48;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;7;1;"Normal";18,53;26,8
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;8;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;3;9;1;"Normal";14,64;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;1;1;"Normal";15,22;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;2;1;"Normal";18,49;26,8
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;3;1;"Normal";17,76;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;4;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;5;1;"Normal";16,11;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;6;1;"Normal";16,42;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;7;1;"Normal";17,83;26,9
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;8;1;"Normal";16,36;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;4;9;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;1;1;"Normal";17,7;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;2;1;"Normal";13,24;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;3;1;"Normal";12,67;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;4;1;"Normal";15,76;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;5;1;"Normal";13,78;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;6;1;"Normal";16,11;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;5;7;1;"Normal";14,99;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;6;1;1;"Normal";13,56;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;6;2;1;"Normal";17,28;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;6;3;1;"Normal";17,03;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;6;4;1;"Normal";17,38;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;1;1;1;"Normal";18,78;30,2
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;1;2;1;"Normal";18,3;29,6
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;1;3;1;"Normal";17,67;29,8
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;1;4;1;"Normal";18,59;30,1
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;1;1;"Normal";20,18;30,6
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;2;1;"Normal";16,87;29
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;3;1;"Normal";17,51;29,8
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;4;1;"Normal";16,55;29,7
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;5;1;"Normal";18,37;30
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;6;1;"Normal";11,27;23,8
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;2;7;1;"Normal";20,75;31,6
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;1;1;"Normal";17,98;29,7
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;2;1;"Normal";18,24;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;3;1;"Normal";19,26;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;4;1;"Normal";18,62;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;5;1;"Normal";13,85;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;6;1;"Normal";19,03;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;7;1;"Normal";12,89;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;8;1;"Normal";17,51;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;3;9;1;"Normal";19,89;30,3
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;1;1;"Normal";17,09;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;2;1;"Normal";15,02;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;3;1;"Normal";11,46;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;4;1;"Normal";18,37;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;5;1;"Normal";15,76;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;6;1;"Normal";16,77;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;7;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;8;1;"Normal";19,29;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;4;9;1;"Normal";19,61;30,6
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;1;1;"Normal";17,03;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;2;1;"Normal";17,41;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;3;1;"Normal";19,42;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;4;1;"Normal";19,1;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;5;1;"Normal";12,54;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;6;1;"Normal";18,56;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;7;1;"Normal";12,29;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;5;8;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;1;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;2;1;"Normal";14,07;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;3;1;"Normal";13,62;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;4;1;"Normal";10,66;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;5;1;"Normal";14,8;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;6;1;"Bifurcada";15,82;NA
759564;1791;52,12;35;"3,60X2,50";7;400;-43,2596054956571;-17,6383262629494;4326;8,28;6;6;2;"Bifurcada";13,05;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;1;1;1;"Normal";12,45;24
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;1;2;1;"Normal";13,21;24,8
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;1;1;"Normal";13,46;25,8
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;2;1;"Bifurcada";10,89;22,5
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;2;2;"Bifurcada";9,26;20,5
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;3;1;"Normal";17,76;29,6
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;4;1;"Normal";18,37;29,7
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;5;1;"Normal";20,09;30
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;6;1;"Normal";17,28;29,7
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;2;7;1;"Normal";18,88;29,8
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;1;1;"Normal";16,87;29,2
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;2;1;"Normal";12,57;25
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;3;1;"Normal";20,53;31
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;4;1;"Normal";17,7;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;5;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;6;1;"Normal";20,05;30,8
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;7;1;"Normal";17,63;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;3;8;1;"Normal";19,1;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;1;1;"Normal";17,98;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;2;1;"Normal";18,24;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;3;1;"Normal";17,54;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;4;1;"Normal";18,33;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;5;1;"Normal";15,44;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;6;1;"Normal";10,89;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;7;1;"Normal";20,02;31
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;8;1;"Normal";18,14;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;4;9;1;"Normal";19,58;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;1;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;2;1;"Normal";18,68;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;3;1;"Normal";18,14;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;4;1;"Normal";18,49;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;5;1;"Normal";19,93;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;6;1;"Normal";17,98;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;5;7;1;"Normal";18,56;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;6;1;1;"Normal";19,1;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;6;2;1;"Normal";18,68;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;6;3;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;6;4;1;"Normal";19,19;NA
759564;1791;52,12;35;"3,60X2,50";8;400;-43,2580034465919;-17,6383301849756;4326;8,28;6;5;1;"Normal";19,1;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;1;1;"Normal";16,9;28,6
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;2;1;"Normal";17,35;28
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;3;1;"Morta";12,41;22
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;4;1;"Morta";11,14;21,2
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;5;1;"Morta";11,43;20,7
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;1;6;1;"Normal";20,15;29
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;1;1;"Normal";18,3;29
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;2;1;"Normal";19,1;29,3
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;3;1;"Normal";18,46;28,8
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;4;1;"Normal";20,24;29,5
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;5;1;"Normal";19,86;29,9
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;6;1;"Normal";13,81;26
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;7;1;"Normal";17,83;28,8
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;8;1;"Normal";18,46;28,8
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;2;9;1;"Normal";18,37;29,6
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;1;1;"Normal";16,81;28,6
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;2;1;"Normal";19,42;28,8
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;3;1;"Normal";17,76;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;4;1;"Normal";16,39;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;5;1;"Normal";18,14;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;6;1;"Normal";14,55;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;7;1;"Normal";18,14;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;3;8;1;"Normal";17,13;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;1;1;"Morta";9,77;20,2
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;2;1;"Normal";17,38;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;3;1;"Morta";12,41;23,6
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;4;1;"Normal";18,46;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;5;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;6;1;"Normal";16,97;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;7;1;"Normal";16,68;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;4;8;1;"Normal";14,2;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;1;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;2;1;"Normal";12,8;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;3;1;"Normal";18,43;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;4;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;5;1;"Normal";17,41;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;6;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;5;7;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;6;1;1;"Morta";9,77;19,8
759564;1791;52,12;35;"3,60X2,50";9;400;-43,2660266724983;-17,639909854721;4326;8,28;6;2;1;"Normal";15,76;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;1;1;1;"Normal";15,92;27
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;1;2;1;"Normal";16,39;27,5
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;1;3;1;"Normal";17,35;27,8
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;1;4;1;"Normal";15,06;27,6
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;1;1;"Normal";14,07;26,3
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;2;1;"Normal";14,74;26,5
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;3;1;"Normal";17,09;27,6
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;4;1;"Normal";14,83;26,9
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;5;1;"Normal";15,98;27,2
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;2;6;1;"Normal";15,82;27
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;1;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;2;1;"Normal";18,78;28,8
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;3;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;4;1;"Normal";16,62;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;5;1;"Normal";17,51;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;6;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;7;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;8;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;3;9;1;"Normal";14,8;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;1;1;"Normal";16,14;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;2;1;"Normal";17,92;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;3;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;4;1;"Normal";17,13;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;5;1;"Normal";14,51;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;6;1;"Normal";17,41;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;7;1;"Normal";14,74;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;8;1;"Tombada";NA;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;4;9;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;1;1;"Normal";18,72;28
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;2;1;"Normal";18,46;28,3
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;3;1;"Bifurcada";14,71;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;3;2;"Bifurcada";9,87;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;4;1;"Normal";13,31;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;5;1;"Normal";18,18;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;6;1;"Normal";19,03;28,6
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;7;1;"Tombada";NA;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;5;8;1;"Normal";18,18;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;1;1;"Normal";12,96;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;2;1;"Normal";13,69;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;3;1;"Normal";14,83;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;4;1;"Normal";16,97;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;5;1;"Normal";15,79;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;6;6;1;"Normal";17,22;NA
759564;1791;52,12;35;"3,60X2,50";10;400;-43,2643868264316;-17,6399225307016;4326;8,28;7;1;1;"Normal";18,27;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;1;1;1;"Falha";NA;NA
