"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht"
21;17,76;6,3;35;500;53;"Normal";41,41;NA
21;17,76;6,3;35;500;54;"Normal";39,49;NA
21;17,76;6,3;35;500;55;"Normal";44,2;NA
21;17,76;6,3;35;500;56;"Dominante";53,5;24
21;17,76;6,3;35;500;57;"Normal";48;NA
21;17,76;6,3;35;500;58;"Normal";44,8;NA
21;17,76;6,3;35;500;59;"Normal";46,21;NA
21;17,76;6,3;35;500;60;"Normal";43,39;NA
21;17,76;6,3;35;500;61;"Normal";45,4;NA
21;17,76;6,3;35;500;62;"Normal";47,19;NA
21;17,76;6,3;35;500;63;"Normal";46,81;NA
21;17,76;6,3;35;500;64;"Normal";43,2;NA
21;17,76;6,3;35;500;65;"Normal";39,4;NA
21;17,76;6,3;35;500;66;"Normal";50,39;NA
21;17,76;6,3;35;500;67;"Normal";49,01;NA
21;17,76;6,3;35;500;68;"Dominante";54,41;24
12;18,39;6,3;36;500;1;"Normal";62,8;27,2
12;18,39;6,3;36;500;2;"Torta";29,19;NA
12;18,39;6,3;36;500;3;"Normal";58,5;26,4
12;18,39;6,3;36;500;4;"Normal";44,3;NA
12;18,39;6,3;36;500;5;"Normal";60,79;NA
12;18,39;6,3;36;500;6;"Normal";34,59;NA
12;18,39;6,3;36;500;7;"Falha";0;NA
12;18,39;6,3;36;500;8;"Dominante";65;27,3
12;18,39;6,3;36;500;9;"Falha";0;0
12;18,39;6,3;36;500;10;"Normal";59,19;NA
12;18,39;6,3;36;500;11;"Normal";43,51;NA
12;18,39;6,3;36;500;12;"Normal";59,19;27,2
12;18,39;6,3;36;500;13;"Normal";53,5;NA
12;18,39;6,3;36;500;14;"Normal";59,6;NA
12;18,39;6,3;36;500;15;"Normal";59,91;NA
12;18,39;6,3;36;500;16;"Normal";34,49;NA
12;18,39;6,3;36;500;17;"Dominante";65,6;27,3
12;18,39;6,3;36;500;18;"Normal";63,59;NA
12;18,39;6,3;36;500;19;"Normal";62,3;NA
12;18,39;6,3;36;500;20;"Normal";54,7;NA
12;18,39;6,3;36;500;21;"Normal";35,31;NA
12;18,39;6,3;36;500;22;"Dominante";68,49;27,5
12;18,39;6,3;36;500;23;"Normal";59,5;26,8
12;18,39;6,3;36;500;24;"Normal";47,19;NA
12;18,39;6,3;36;500;25;"Normal";59,31;NA
12;18,39;6,3;36;500;26;"Normal";55,7;NA
12;18,39;6,3;36;500;27;"Normal";56,99;NA
12;18,39;6,3;36;500;28;"Normal";38,89;NA
12;18,39;6,3;36;500;29;"Normal";61,29;NA
12;18,39;6,3;36;500;30;"Falha";0;NA
12;18,39;6,3;36;500;31;"Normal";62,39;NA
12;18,39;6,3;36;500;32;"Normal";41;NA
12;18,39;6,3;36;500;33;"Normal";57,71;NA
12;18,39;6,3;36;500;34;"Normal";56,89;26,5
12;18,39;6,3;36;500;35;"Normal";57,81;NA
12;18,39;6,3;36;500;36;"Normal";58,9;NA
12;18,39;6,3;36;500;37;"Normal";60,6;NA
12;18,39;6,3;36;500;38;"Dominante";66,29;27,8
12;18,39;6,3;36;500;39;"Normal";48,29;NA
12;18,39;6,3;36;500;40;"Dominante";69,4;27,8
12;18,39;6,3;36;500;41;"Normal";44,7;NA
12;18,39;6,3;36;500;42;"Normal";29,91;NA
12;18,39;6,3;36;500;43;"Normal";38,3;NA
12;18,39;6,3;36;500;44;"Normal";60,7;NA
12;18,39;6,3;36;500;45;"Normal";52,21;26,7
12;18,39;6,3;36;500;46;"Normal";56,39;NA
12;18,39;6,3;36;500;47;"Normal";53,69;NA
12;18,39;6,3;36;500;48;"Falha";0;0
12;18,39;6,3;36;500;49;"Normal";59,69;NA
12;18,39;6,3;36;500;50;"Normal";48,51;NA
12;18,39;6,3;36;500;51;"Normal";56,01;NA
12;18,39;6,3;36;500;52;"Normal";61,8;NA
12;18,39;6,3;36;500;53;"Normal";43,79;NA
12;18,39;6,3;36;500;54;"Normal";21,9;NA
12;18,39;6,3;36;500;55;"Normal";57,81;NA
12;18,39;6,3;36;500;56;"Normal";52,31;24,8
12;18,39;6,3;36;500;57;"Normal";45,71;NA
12;18,39;6,3;36;500;58;"Normal";63,49;27,3
12;18,39;6,3;36;500;59;"Normal";64,31;26,8
12;18,39;6,3;36;500;60;"Normal";63,81;26,7
22;23,38;6,3;37;500;1;"Normal";45,99;NA
22;23,38;6,3;37;500;2;"Normal";48,51;NA
22;23,38;6,3;37;500;3;"Normal";44,2;NA
22;23,38;6,3;37;500;4;"Normal";37,79;NA
22;23,38;6,3;37;500;5;"Normal";50,49;NA
22;23,38;6,3;37;500;6;"Normal";53,19;NA
22;23,38;6,3;37;500;7;"Normal";52,81;NA
22;23,38;6,3;37;500;8;"Normal";53;NA
22;23,38;6,3;37;500;9;"Normal";35,81;NA
22;23,38;6,3;37;500;10;"Normal";53,5;NA
22;23,38;6,3;37;500;11;"Normal";43,29;NA
22;23,38;6,3;37;500;12;"Normal";42,69;NA
22;23,38;6,3;37;500;13;"Falha";0;NA
22;23,38;6,3;37;500;14;"Normal";50,99;NA
22;23,38;6,3;37;500;15;"Normal";47,5;NA
22;23,38;6,3;37;500;16;"Normal";52,81;NA
22;23,38;6,3;37;500;17;"Normal";49,51;NA
22;23,38;6,3;37;500;18;"Falha";0;NA
22;23,38;6,3;37;500;19;"Normal";41,81;NA
22;23,38;6,3;37;500;20;"Normal";47,5;NA
22;23,38;6,3;37;500;21;"Normal";52,5;NA
22;23,38;6,3;37;500;22;"Normal";41,81;NA
22;23,38;6,3;37;500;23;"Normal";47;NA
22;23,38;6,3;37;500;24;"Normal";53,19;NA
22;23,38;6,3;37;500;25;"Normal";52,81;NA
22;23,38;6,3;37;500;26;"Normal";50,11;NA
22;23,38;6,3;37;500;27;"Normal";33,71;NA
22;23,38;6,3;37;500;28;"Falha";0;NA
22;23,38;6,3;37;500;29;"Normal";37,1;NA
22;23,38;6,3;37;500;30;"Normal";45,3;NA
22;23,38;6,3;37;500;31;"Normal";40,09;NA
22;23,38;6,3;37;500;32;"Normal";49,61;26,2
22;23,38;6,3;37;500;33;"Normal";53;26,8
22;23,38;6,3;37;500;34;"Normal";49,79;NA
22;23,38;6,3;37;500;35;"Dominante";58,59;27,4
22;23,38;6,3;37;500;36;"Normal";53,5;27,1
22;23,38;6,3;37;500;37;"Dominante";56,11;27,3
22;23,38;6,3;37;500;38;"Normal";38,8;22,9
22;23,38;6,3;37;500;39;"Normal";43,51;23,3
22;23,38;6,3;37;500;40;"Normal";23,59;11,3
22;23,38;6,3;37;500;41;"Normal";52,31;26,8
22;23,38;6,3;37;500;42;"Normal";50,61;26,5
22;23,38;6,3;37;500;43;"Normal";44,48;NA
22;23,38;6,3;37;500;44;"Dominante";61,51;27,7
22;23,38;6,3;37;500;45;"Normal";44,7;NA
22;23,38;6,3;37;500;46;"Falha";0;NA
22;23,38;6,3;37;500;47;"Falha";0;NA
22;23,38;6,3;37;500;48;"Dominante";58,09;27,5
22;23,38;6,3;37;500;49;"Normal";48,51;NA
22;23,38;6,3;37;500;50;"Normal";50,8;NA
22;23,38;6,3;37;500;51;"Normal";48,1;NA
22;23,38;6,3;37;500;52;"Normal";32,8;NA
22;23,38;6,3;37;500;53;"Normal";49,51;NA
22;23,38;6,3;37;500;54;"Normal";44,8;NA
22;23,38;6,3;37;500;55;"Normal";45,99;NA
22;23,38;6,3;37;500;56;"Normal";39,8;NA
22;23,38;6,3;37;500;57;"Normal";23;NA
22;23,38;6,3;37;500;58;"Normal";36;NA
22;23,38;6,3;37;500;59;"Normal";45,99;NA
22;23,38;6,3;37;500;60;"Falha";0;NA
22;23,38;6,3;37;500;61;"Normal";45,8;NA
22;23,38;6,3;37;500;62;"Normal";51,8;NA
22;23,38;6,3;37;500;63;"Normal";54,41;NA
22;23,38;6,3;37;500;64;"Normal";50,01;NA
22;23,38;6,3;37;500;65;"Normal";48,1;NA
22;23,38;6,3;37;500;66;"Bifurcada Abaixo";21,8;NA
22;23,38;6,3;37;500;67;"Bifurcada Abaixo";36,79;NA
22;23,38;6,3;37;500;68;"Normal";50,99;NA
22;23,38;6,3;37;500;69;"Normal";54,51;NA
22;23,38;6,3;37;500;70;"Falha";0;0
22;23,38;6,3;37;500;71;"Dominante";55,51;27,2
22;23,38;6,3;37;500;72;"Normal";44,11;NA
22;23,38;6,3;37;500;73;"Normal";52,81;NA
22;23,38;6,3;37;500;74;"Normal";51,49;NA
22;23,38;6,3;37;500;75;"Normal";33,99;NA
22;23,38;6,3;37;500;76;"Normal";40,5;NA
22;23,38;6,3;37;500;77;"Normal";52,81;NA
22;23,38;6,3;37;500;78;"Normal";48,91;NA
22;23,38;6,3;37;500;79;"Normal";47,5;NA
22;23,38;6,3;37;500;80;"Normal";35,19;NA
22;23,38;6,3;37;500;81;"Normal";50,11;NA
22;23,38;6,3;37;500;82;"Normal";35,09;NA
22;23,38;6,3;37;500;83;"Normal";50,2;NA
22;23,38;6,3;37;500;84;"Normal";35,69;NA
23;4,53;6,3;38;500;1;"Normal";51,99;NA
23;4,53;6,3;38;500;2;"Normal";55,39;NA
23;4,53;6,3;38;500;3;"Dominante";60,51;27
23;4,53;6,3;38;500;4;"Normal";59,19;NA
23;4,53;6,3;38;500;5;"Normal";49,01;NA
23;4,53;6,3;38;500;6;"Normal";47,5;NA
23;4,53;6,3;38;500;7;"Normal";51,99;NA
23;4,53;6,3;38;500;8;"Dominante";62,02;27,3
23;4,53;6,3;38;500;9;"Normal";30,91;NA
23;4,53;6,3;38;500;10;"Normal";42,79;NA
23;4,53;6,3;38;500;11;"Normal";32,11;NA
23;4,53;6,3;38;500;12;"Normal";32,52;NA
23;4,53;6,3;38;500;13;"Normal";22,59;NA
23;4,53;6,3;38;500;14;"Bifurcada Abaixo";35,81;NA
23;4,53;6,3;38;500;15;"Bifurcada Abaixo";58,21;NA
23;4,53;6,3;38;500;16;"Normal";36,79;NA
23;4,53;6,3;38;500;17;"Normal";54,29;NA
23;4,53;6,3;38;500;18;"Normal";46,81;NA
23;4,53;6,3;38;500;19;"Bifurcada Abaixo";51,4;NA
23;4,53;6,3;38;500;20;"Bifurcada Abaixo";52,31;NA
23;4,53;6,3;38;500;21;"Dominante";61,7;27,3
23;4,53;6,3;38;500;22;"Normal";26,61;NA
23;4,53;6,3;38;500;23;"Normal";48,29;NA
23;4,53;6,3;38;500;24;"Normal";56,39;NA
23;4,53;6,3;38;500;25;"Normal";50,01;NA
23;4,53;6,3;38;500;26;"Normal";48,91;NA
23;4,53;6,3;38;500;27;"Normal";44,39;NA
23;4,53;6,3;38;500;28;"Normal";59,6;NA
23;4,53;6,3;38;500;29;"Normal";40,09;NA
23;4,53;6,3;38;500;30;"Normal";51,49;25
23;4,53;6,3;38;500;31;"Normal";33,11;20
23;4,53;6,3;38;500;32;"Tombada";26,99;NA
23;4,53;6,3;38;500;33;"Normal";41,41;22,4
23;4,53;6,3;38;500;34;"Normal";55,01;25,3
23;4,53;6,3;38;500;35;"Normal";59,41;26,1
23;4,53;6,3;38;500;36;"Normal";60;NA
23;4,53;6,3;38;500;37;"Normal";54,92;26,1
23;4,53;6,3;38;500;38;"Normal";59,41;26,6
23;4,53;6,3;38;500;39;"Normal";51,49;25,7
23;4,53;6,3;38;500;40;"Normal";19,7;13,5
23;4,53;6,3;38;500;41;"Bifurcada";34,09;NA
23;4,53;6,3;38;500;42;"Normal";59,6;26,3
23;4,53;6,3;38;500;43;"Normal";50,61;NA
23;4,53;6,3;38;500;44;"Normal";33,4;NA
23;4,53;6,3;38;500;45;"Normal";54,79;NA
23;4,53;6,3;38;500;46;"Normal";43,61;NA
23;4,53;6,3;38;500;47;"Normal";54,19;NA
23;4,53;6,3;38;500;48;"Normal";31,79;NA
23;4,53;6,3;38;500;49;"Normal";41,5;NA
23;4,53;6,3;38;500;50;"Normal";53,31;NA
23;4,53;6,3;38;500;51;"Normal";54,29;NA
23;4,53;6,3;38;500;52;"Normal";52,59;NA
23;4,53;6,3;38;500;53;"Normal";41,41;NA
23;4,53;6,3;38;500;54;"Normal";53,19;NA
23;4,53;6,3;38;500;55;"Normal";44,99;NA
23;4,53;6,3;38;500;56;"Normal";48,29;NA
23;4,53;6,3;38;500;57;"Normal";47,6;NA
23;4,53;6,3;38;500;58;"Normal";58,5;NA
23;4,53;6,3;38;500;59;"Normal";45,49;NA
23;4,53;6,3;38;500;60;"Normal";59,19;NA
23;4,53;6,3;38;500;61;"Normal";51,99;NA
23;4,53;6,3;38;500;62;"Normal";37,2;NA
23;4,53;6,3;38;500;63;"Normal";34,31;NA
23;4,53;6,3;38;500;64;"Normal";38,2;NA
23;4,53;6,3;38;500;65;"Normal";41,59;NA
23;4,53;6,3;38;500;66;"Normal";60,29;NA
23;4,53;6,3;38;500;67;"Dominante";61,39;27,8
23;4,53;6,3;38;500;68;"Normal";50,61;NA
23;4,53;6,3;38;500;69;"Dominante";61,2;27,2
23;4,53;6,3;38;500;70;"Normal";43,01;NA
23;4,53;6,3;38;500;71;"Normal";55,89;NA
23;4,53;6,3;38;500;72;"Normal";50,8;NA
23;4,53;6,3;38;500;73;"Normal";42,91;NA
23;4,53;6,3;38;500;74;"Normal";50,39;NA
23;4,53;6,3;38;500;75;"Normal";58,31;NA
23;4,53;6,3;38;500;76;"Normal";55,29;NA
23;4,53;6,3;38;500;77;"Normal";51,99;NA
23;4,53;6,3;38;500;78;"Normal";58,5;NA
23;4,53;6,3;38;500;79;"Normal";44,99;NA
24;32,62;6,3;39;500;1;"Normal";46,5;NA
24;32,62;6,3;39;500;2;"Normal";43,29;NA
24;32,62;6,3;39;500;3;"Normal";47,5;NA
24;32,62;6,3;39;500;4;"Normal";41,19;NA
24;32,62;6,3;39;500;5;"Normal";35,5;NA
24;32,62;6,3;39;500;6;"Normal";23,31;NA
24;32,62;6,3;39;500;7;"Dominante";56,71;26
24;32,62;6,3;39;500;8;"Normal";48,41;NA
24;32,62;6,3;39;500;9;"Normal";27,8;NA
24;32,62;6,3;39;500;10;"Normal";43,01;NA
24;32,62;6,3;39;500;11;"Normal";49,51;NA
24;32,62;6,3;39;500;12;"Normal";43,29;NA
24;32,62;6,3;39;500;13;"Normal";49,01;NA
24;32,62;6,3;39;500;14;"Normal";44,01;NA
24;32,62;6,3;39;500;15;"Normal";42,51;NA
24;32,62;6,3;39;500;16;"Normal";43,29;NA
24;32,62;6,3;39;500;17;"Normal";44,01;NA
24;32,62;6,3;39;500;18;"Normal";43,01;NA
24;32,62;6,3;39;500;19;"Normal";43,61;NA
24;32,62;6,3;39;500;20;"Normal";44,99;NA
24;32,62;6,3;39;500;21;"Normal";30,5;NA
24;32,62;6,3;39;500;22;"Normal";45,99;NA
24;32,62;6,3;39;500;23;"Normal";46,4;NA
24;32,62;6,3;39;500;24;"Normal";38,99;NA
24;32,62;6,3;39;500;25;"Normal";45,4;NA
24;32,62;6,3;39;500;26;"Normal";34,21;NA
24;32,62;6,3;39;500;27;"Normal";50,49;NA
24;32,62;6,3;39;500;28;"Normal";44,3;NA
24;32,62;6,3;39;500;29;"Normal";44,8;NA
24;32,62;6,3;39;500;30;"Normal";44,2;NA
24;32,62;6,3;39;500;31;"Normal";46,31;25,6
24;32,62;6,3;39;500;32;"Dominante";52,5;26,6
24;32,62;6,3;39;500;33;"Normal";44,48;25,9
24;32,62;6,3;39;500;34;"Normal";41,5;NA
24;32,62;6,3;39;500;35;"Normal";23,31;16,5
24;32,62;6,3;39;500;36;"Normal";36,19;22,3
24;32,62;6,3;39;500;37;"Normal";46,5;24,6
24;32,62;6,3;39;500;38;"Normal";41,81;24,9
24;32,62;6,3;39;500;39;"Normal";44,39;24,9
24;32,62;6,3;39;500;40;"Normal";41,81;23,9
24;32,62;6,3;39;500;41;"Normal";47,5;26
24;32,62;6,3;39;500;42;"Normal";38,48;NA
24;32,62;6,3;39;500;43;"Normal";40,21;NA
24;32,62;6,3;39;500;44;"Normal";42;NA
24;32,62;6,3;39;500;45;"Normal";44,99;NA
24;32,62;6,3;39;500;46;"Normal";44,99;NA
24;32,62;6,3;39;500;47;"Normal";45,71;NA
24;32,62;6,3;39;500;48;"Normal";18,5;NA
24;32,62;6,3;39;500;49;"Normal";44,48;NA
24;32,62;6,3;39;500;50;"Normal";45,3;NA
24;32,62;6,3;39;500;51;"Normal";48;NA
24;32,62;6,3;39;500;52;"Normal";50,3;NA
24;32,62;6,3;39;500;53;"Normal";44,48;NA
24;32,62;6,3;39;500;54;"Normal";46,21;NA
24;32,62;6,3;39;500;55;"Normal";39,11;NA
24;32,62;6,3;39;500;56;"Normal";45,21;NA
24;32,62;6,3;39;500;57;"Normal";47,19;NA
24;32,62;6,3;39;500;58;"Dominante";52,5;26,5
24;32,62;6,3;39;500;59;"Dominante";52,5;26,3
24;32,62;6,3;39;500;60;"Normal";38,39;NA
24;32,62;6,3;39;500;61;"Normal";39,11;NA
24;32,62;6,3;39;500;62;"Normal";48;NA
24;32,62;6,3;39;500;63;"Normal";45,4;NA
24;32,62;6,3;39;500;64;"Normal";38,99;NA
24;32,62;6,3;39;500;65;"Normal";43,51;NA
24;32,62;6,3;39;500;66;"Normal";43,39;NA
24;32,62;6,3;39;500;67;"Normal";36,79;NA
24;32,62;6,3;39;500;68;"Normal";44,48;NA
24;32,62;6,3;39;500;69;"Normal";41,5;NA
24;32,62;6,3;39;500;70;"Normal";45,99;NA
24;32,62;6,3;39;500;71;"Normal";41,41;NA
24;32,62;6,3;39;500;72;"Normal";36;NA
24;32,62;6,3;39;500;73;"Normal";50,01;NA
24;32,62;6,3;39;500;74;"Normal";12;NA
24;32,62;6,3;39;500;75;"Normal";38,2;NA
24;32,62;6,3;39;500;76;"Normal";49,61;NA
24;32,62;6,3;39;500;77;"Normal";31,38;NA
24;32,62;6,3;39;500;78;"Normal";47,09;NA
24;32,62;6,3;39;500;79;"Normal";48,41;NA
24;32,62;6,3;39;500;80;"Dominante";53,41;26,5
24;32,62;6,3;39;500;81;"Normal";50,3;NA
24;32,62;6,3;39;500;82;"Normal";46,81;NA
24;32,62;6,3;39;500;83;"Falha";0;NA
24;32,62;6,3;39;500;84;"Normal";46,21;NA
25;15,26;6,3;40;500;1;"Normal";39,49;NA
25;15,26;6,3;40;500;2;"Normal";46,5;NA
25;15,26;6,3;40;500;3;"Normal";36,19;NA
25;15,26;6,3;40;500;4;"Normal";43,01;NA
25;15,26;6,3;40;500;5;"Normal";44,99;NA
25;15,26;6,3;40;500;6;"Normal";42,51;NA
25;15,26;6,3;40;500;7;"Normal";50,01;NA
25;15,26;6,3;40;500;8;"Normal";49,01;NA
25;15,26;6,3;40;500;9;"Normal";55,2;NA
25;15,26;6,3;40;500;10;"Normal";55,01;NA
25;15,26;6,3;40;500;11;"Normal";38,39;NA
25;15,26;6,3;40;500;12;"Normal";55,01;NA
25;15,26;6,3;40;500;13;"Normal";52,81;NA
25;15,26;6,3;40;500;14;"Normal";50,8;NA
25;15,26;6,3;40;500;15;"Normal";49,29;NA
25;15,26;6,3;40;500;16;"Falha";0;NA
25;15,26;6,3;40;500;17;"Dominante";55,29;26
25;15,26;6,3;40;500;18;"Normal";53,6;NA
25;15,26;6,3;40;500;19;"Normal";46,59;NA
25;15,26;6,3;40;500;20;"Normal";38,2;NA
25;15,26;6,3;40;500;21;"Normal";55,2;NA
25;15,26;6,3;40;500;22;"Normal";52,09;NA
25;15,26;6,3;40;500;23;"Normal";34,49;NA
25;15,26;6,3;40;500;24;"Normal";50,3;NA
25;15,26;6,3;40;500;25;"Normal";52,21;NA
25;15,26;6,3;40;500;26;"Normal";50,39;NA
25;15,26;6,3;40;500;27;"Normal";51,8;NA
25;15,26;6,3;40;500;28;"Normal";31,1;NA
25;15,26;6,3;40;500;29;"Normal";52,31;25,8
25;15,26;6,3;40;500;30;"Normal";48,19;25,5
25;15,26;6,3;40;500;31;"Normal";47,5;25,6
25;15,26;6,3;40;500;32;"Normal";37,2;23
25;15,26;6,3;40;500;33;"Normal";50,3;25,2
25;15,26;6,3;40;500;34;"Normal";52,5;NA
25;15,26;6,3;40;500;35;"Normal";37,2;21,6
25;15,26;6,3;40;500;36;"Normal";47,09;24,9
25;15,26;6,3;40;500;37;"Normal";50,49;25,2
25;15,26;6,3;40;500;38;"Normal";45,99;24,6
25;15,26;6,3;40;500;39;"Normal";35,19;21,5
25;15,26;6,3;40;500;40;"Normal";52,31;NA
25;15,26;6,3;40;500;41;"Normal";47,5;NA
25;15,26;6,3;40;500;42;"Normal";30,79;NA
25;15,26;6,3;40;500;43;"Dominante";57,59;26
25;15,26;6,3;40;500;44;"Normal";52,21;NA
25;15,26;6,3;40;500;45;"Normal";49,79;NA
25;15,26;6,3;40;500;46;"Normal";49,01;NA
25;15,26;6,3;40;500;47;"Normal";54,19;NA
25;15,26;6,3;40;500;48;"Normal";50,8;NA
25;15,26;6,3;40;500;49;"Normal";39,49;NA
25;15,26;6,3;40;500;50;"Dominante";56,99;26,3
25;15,26;6,3;40;500;51;"Normal";44,2;NA
25;15,26;6,3;40;500;52;"Normal";45,21;NA
25;15,26;6,3;40;500;53;"Normal";41,5;NA
25;15,26;6,3;40;500;54;"Normal";51,21;NA
25;15,26;6,3;40;500;55;"Normal";43,29;NA
25;15,26;6,3;40;500;56;"Normal";36;NA
25;15,26;6,3;40;500;57;"Normal";49,51;NA
25;15,26;6,3;40;500;58;"Normal";53;NA
25;15,26;6,3;40;500;59;"Normal";31,51;NA
25;15,26;6,3;40;500;60;"Normal";51,49;NA
25;15,26;6,3;40;500;61;"Normal";51,49;NA
25;15,26;6,3;40;500;62;"Dominante";57,21;26,6
25;15,26;6,3;40;500;63;"Normal";44,2;NA
25;15,26;6,3;40;500;64;"Normal";53,6;NA
25;15,26;6,3;40;500;65;"Normal";54,51;NA
25;15,26;6,3;40;500;66;"Normal";46,31;NA
25;15,26;6,3;40;500;67;"Normal";42;NA
25;15,26;6,3;40;500;68;"Normal";39,49;NA
25;15,26;6,3;40;500;69;"Normal";50,3;NA
25;15,26;6,3;40;500;70;"Normal";54,51;NA
25;15,26;6,3;40;500;71;"Normal";50,99;NA
25;15,26;6,3;40;500;72;"Normal";52,5;NA
25;15,26;6,3;40;500;73;"Dominante";56,49;26,7
25;15,26;6,3;40;500;74;"Normal";52,5;NA
25;15,26;6,3;40;500;75;"Normal";37,2;NA
25;15,26;6,3;40;500;76;"Normal";52,09;NA
25;15,26;6,3;40;500;77;"Normal";40,9;NA
26;31,67;6,3;41;500;1;"Normal";51,71;NA
26;31,67;6,3;41;500;2;"Normal";47,82;NA
26;31,67;6,3;41;500;3;"Normal";46,72;NA
26;31,67;6,3;41;500;4;"Normal";42,19;NA
26;31,67;6,3;41;500;5;"Normal";51,49;NA
26;31,67;6,3;41;500;6;"Normal";46,9;NA
26;31,67;6,3;41;500;7;"Normal";25,42;NA
26;31,67;6,3;41;500;8;"Normal";47,41;NA
26;31,67;6,3;41;500;9;"Normal";44,48;NA
26;31,67;6,3;41;500;10;"Normal";45,4;NA
26;31,67;6,3;41;500;11;"Normal";44,61;NA
26;31,67;6,3;41;500;12;"Normal";47,5;NA
26;31,67;6,3;41;500;13;"Normal";27,49;NA
26;31,67;6,3;41;500;14;"Normal";34,49;NA
26;31,67;6,3;41;500;15;"Dominante";54,92;25,2
26;31,67;6,3;41;500;16;"Normal";44,01;NA
26;31,67;6,3;41;500;17;"Normal";38,7;NA
26;31,67;6,3;41;500;18;"Normal";48,29;NA
26;31,67;6,3;41;500;19;"Dominante";52,81;24,8
26;31,67;6,3;41;500;20;"Normal";52,81;NA
26;31,67;6,3;41;500;21;"Dominante";56,61;25,5
26;31,67;6,3;41;500;22;"Normal";37,51;NA
26;31,67;6,3;41;500;23;"Normal";51,9;NA
26;31,67;6,3;41;500;24;"Normal";46,5;NA
26;31,67;6,3;41;500;25;"Normal";35,91;NA
26;31,67;6,3;41;500;26;"Normal";37,6;NA
26;31,67;6,3;41;500;27;"Normal";39,21;NA
26;31,67;6,3;41;500;28;"Normal";36,51;NA
26;31,67;6,3;41;500;29;"Normal";50,89;NA
26;31,67;6,3;41;500;30;"Normal";50,8;NA
26;31,67;6,3;41;500;31;"Normal";49,7;NA
26;31,67;6,3;41;500;32;"Normal";43,61;NA
26;31,67;6,3;41;500;33;"Dominante";53,91;24,9
26;31,67;6,3;41;500;34;"Normal";47,31;NA
26;31,67;6,3;41;500;35;"Falha";0;NA
26;31,67;6,3;41;500;36;"Normal";49,2;24,7
26;31,67;6,3;41;500;37;"Normal";45,58;24,5
26;31,67;6,3;41;500;38;"Normal";48;24,3
26;31,67;6,3;41;500;39;"Normal";48,41;24,5
26;31,67;6,3;41;500;40;"Normal";47,5;24,5
26;31,67;6,3;41;500;41;"Normal";52,59;24,6
26;31,67;6,3;41;500;42;"Normal";34,81;20,7
26;31,67;6,3;41;500;43;"Normal";49,61;24,8
26;31,67;6,3;41;500;44;"Normal";44,39;23,1
26;31,67;6,3;41;500;45;"Normal";51,58;NA
26;31,67;6,3;41;500;46;"Normal";36,79;NA
26;31,67;6,3;41;500;47;"Normal";51,49;NA
26;31,67;6,3;41;500;48;"Normal";50,99;NA
26;31,67;6,3;41;500;49;"Normal";46,09;NA
26;31,67;6,3;41;500;50;"Normal";50,61;NA
26;31,67;6,3;41;500;51;"Normal";50,89;NA
26;31,67;6,3;41;500;52;"Normal";38,39;NA
26;31,67;6,3;41;500;53;"Normal";48,91;NA
26;31,67;6,3;41;500;54;"Normal";31,01;NA
26;31,67;6,3;41;500;55;"Normal";47,09;NA
26;31,67;6,3;41;500;56;"Normal";51,21;NA
26;31,67;6,3;41;500;57;"Normal";52,4;NA
26;31,67;6,3;41;500;58;"Normal";45,9;NA
26;31,67;6,3;41;500;59;"Normal";51,9;NA
26;31,67;6,3;41;500;60;"Normal";47,09;NA
26;31,67;6,3;41;500;61;"Falha";0;NA
26;31,67;6,3;41;500;62;"Normal";51,21;NA
26;31,67;6,3;41;500;63;"Normal";41,5;NA
26;31,67;6,3;41;500;64;"Normal";48,29;NA
26;31,67;6,3;41;500;65;"Normal";49,51;NA
26;31,67;6,3;41;500;66;"Normal";31,51;NA
26;31,67;6,3;41;500;67;"Normal";44,48;NA
26;31,67;6,3;41;500;68;"Normal";43,79;NA
26;31,67;6,3;41;500;69;"Dominante";56,8;25
26;31,67;6,3;41;500;70;"Normal";40,5;NA
26;31,67;6,3;41;500;71;"Normal";48,1;NA
26;31,67;6,3;41;500;72;"Normal";38,3;NA
26;31,67;6,3;41;500;73;"Normal";31,6;NA
26;31,67;6,3;41;500;74;"Normal";41,91;NA
26;31,67;6,3;41;500;75;"Normal";42,6;NA
26;31,67;6,3;41;500;76;"Normal";46,09;NA
26;31,67;6,3;41;500;77;"Normal";33,11;NA
26;31,67;6,3;41;500;78;"Normal";49,01;NA
26;31,67;6,3;41;500;79;"Normal";46,5;NA
26;31,67;6,3;41;500;80;"Normal";43,7;NA
26;31,67;6,3;41;500;81;"Normal";48,6;NA
26;31,67;6,3;42;500;1;"Normal";45,58;NA
26;31,67;6,3;42;500;2;"Normal";44,7;NA
26;31,67;6,3;42;500;3;"Normal";42,29;NA
26;31,67;6,3;42;500;4;"Normal";42,41;NA
26;31,67;6,3;42;500;5;"Normal";30,6;NA
26;31,67;6,3;42;500;6;"Normal";48,29;NA
26;31,67;6,3;42;500;7;"Normal";48;NA
26;31,67;6,3;42;500;8;"Normal";40,9;NA
26;31,67;6,3;42;500;9;"Normal";46,72;NA
26;31,67;6,3;42;500;10;"Normal";42,6;NA
26;31,67;6,3;42;500;11;"Normal";43,01;NA
26;31,67;6,3;42;500;12;"Normal";36,91;NA
26;31,67;6,3;42;500;13;"Normal";42,79;NA
26;31,67;6,3;42;500;14;"Normal";42,51;NA
